vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AB00006,AAA7109006,77,115.68011000000001,24.972265,1,0,0,0,0,2018-08-05 22:15:13,37,5428
AB00006,AAA7109006,77,115.68020600000001,24.972282999999997,1,0,0,0,0,2018-08-05 22:15:14,36,5428
AB00006,AAA7109006,76,115.68029299999999,24.972303,1,0,0,0,0,2018-08-05 22:15:15,32,5428
AB00006,AAA7109006,75,115.68037,24.97232,1,0,0,0,0,2018-08-05 22:15:16,28,5428
AB00006,AAA7109006,74,115.680438,24.972338,1,0,0,0,0,2018-08-05 22:15:17,25,5428
AB00006,AAA7109006,74,115.68050500000001,24.972353,1,0,0,0,0,2018-08-05 22:15:18,24,5428
AB00006,AAA7109006,74,115.68056299999999,24.972368,1,0,0,0,0,2018-08-05 22:15:19,23,5428
AB00006,AAA7109006,76,115.680618,24.972381,1,0,0,0,0,2018-08-05 22:15:20,20,5428
AB00006,AAA7109006,81,115.68067099999999,24.972388,1,0,0,0,0,2018-08-05 22:15:21,19,5428
AB00006,AAA7109006,88,115.68072,24.972391000000002,1,0,0,0,0,2018-08-05 22:15:22,17,5428
AB00006,AAA7109006,102,115.68076299999998,24.972386,1,0,0,0,0,2018-08-05 22:15:23,16,5428
AB00006,AAA7109006,114,115.680805,24.972373,1,0,0,0,0,2018-08-05 22:15:24,16,5428
AB00006,AAA7109006,121,115.68084499999999,24.972351,1,0,0,0,0,2018-08-05 22:15:25,18,5428
AB00006,AAA7109006,125,115.680885,24.972323,1,0,0,0,0,2018-08-05 22:15:26,19,5428
AB00006,AAA7109006,125,115.680926,24.972291000000002,1,0,0,0,0,2018-08-05 22:15:27,19,5428
AB00006,AAA7109006,125,115.68097,24.972260000000002,1,0,0,0,0,2018-08-05 22:15:28,20,5428
AB00006,AAA7109006,124,115.68101499999999,24.972226000000003,1,0,0,0,0,2018-08-05 22:15:29,22,5428
AB00006,AAA7109006,122,115.68106999999999,24.972191,1,0,0,0,0,2018-08-05 22:15:30,24,5428
AB00006,AAA7109006,122,115.68113000000001,24.972156,1,0,0,0,0,2018-08-05 22:15:31,26,5428
AB00006,AAA7109006,119,115.681196,24.972120999999998,1,0,0,0,0,2018-08-05 22:15:32,28,5428
AB00006,AAA7109006,120,115.681271,24.97208,1,0,0,0,0,2018-08-05 22:15:33,32,5428
AB00006,AAA7109006,119,115.68135,24.972038,1,0,0,0,0,2018-08-05 22:15:34,33,5428
AB00006,AAA7109006,118,115.681436,24.971992999999998,1,0,0,0,0,2018-08-05 22:15:35,35,5428
AB00006,AAA7109006,113,115.681528,24.971951,1,0,0,0,0,2018-08-05 22:15:36,37,5428
AB00006,AAA7109006,115,115.681626,24.971908,1,0,0,0,0,2018-08-05 22:15:37,39,5428
AB00006,AAA7109006,118,115.68172,24.97186,1,0,0,0,0,2018-08-05 22:15:38,40,5428
AB00006,AAA7109006,114,115.68182,24.971816,1,0,0,0,0,2018-08-05 22:15:39,40,5428
AB00006,AAA7109006,115,115.681921,24.971773000000002,1,0,0,0,0,2018-08-05 22:15:40,40,5428
AB00006,AAA7109006,116,115.68203000000001,24.971726,1,0,0,0,0,2018-08-05 22:15:41,42,5428
AB00006,AAA7109006,115,115.682135,24.971683,1,0,0,0,0,2018-08-05 22:15:42,42,5428
AB00006,AAA7109006,114,115.682243,24.971638000000002,1,0,0,0,0,2018-08-05 22:15:43,43,5428
AB00006,AAA7109006,111,115.68235800000001,24.971595999999998,1,0,0,0,0,2018-08-05 22:15:44,45,5428
AB00006,AAA7109006,113,115.68246599999999,24.971553,1,0,0,0,0,2018-08-05 22:15:45,44,5429
AB00006,AAA7109006,117,115.682571,24.971503,1,0,0,0,0,2018-08-05 22:15:46,43,5429
AB00006,AAA7109006,118,115.682676,24.97145,1,0,0,0,0,2018-08-05 22:15:47,43,5429
AB00006,AAA7109006,118,115.682781,24.971395,1,0,0,0,0,2018-08-05 22:15:48,43,5429
AB00006,AAA7109006,116,115.682883,24.971345,1,0,0,0,0,2018-08-05 22:15:49,44,5429
AB00006,AAA7109006,117,115.682988,24.971296,1,0,0,0,0,2018-08-05 22:15:50,43,5429
AB00006,AAA7109006,118,115.68309099999999,24.971245,1,0,0,0,0,2018-08-05 22:15:51,43,5429
AB00006,AAA7109006,118,115.683195,24.971193,1,0,0,0,0,2018-08-05 22:15:52,43,5429
AB00006,AAA7109006,120,115.68330300000001,24.971141,1,0,0,0,0,2018-08-05 22:15:53,43,5429
AB00006,AAA7109006,121,115.68341299999999,24.971086,1,0,0,0,0,2018-08-05 22:15:54,45,5429
AB00006,AAA7109006,124,115.68352,24.971025,1,0,0,0,0,2018-08-05 22:15:55,45,5429
AB00006,AAA7109006,124,115.683626,24.970963,1,0,0,0,0,2018-08-05 22:15:56,44,5429
AB00006,AAA7109006,125,115.683728,24.9709,1,0,0,0,0,2018-08-05 22:15:57,44,5429
AB00006,AAA7109006,125,115.683828,24.970833,1,0,0,0,0,2018-08-05 22:15:58,45,5429
AB00006,AAA7109006,127,115.68392800000001,24.970763,1,0,0,0,0,2018-08-05 22:15:59,46,5429
AB00006,AAA7109006,122,115.684036,24.970693,1,0,0,0,0,2018-08-05 22:16:00,48,5429
AB00006,AAA7109006,123,115.684146,24.970626,1,0,0,0,0,2018-08-05 22:16:01,48,5429
AB00006,AAA7109006,122,115.684261,24.970554999999997,1,0,0,0,0,2018-08-05 22:16:02,49,5429
AB00006,AAA7109006,126,115.684376,24.970481,1,0,0,0,0,2018-08-05 22:16:03,50,5429
AB00006,AAA7109006,126,115.68449,24.970405,1,0,0,0,0,2018-08-05 22:16:04,51,5429
AB00006,AAA7109006,126,115.68461299999998,24.970325,1,0,0,0,0,2018-08-05 22:16:05,54,5429
AB00006,AAA7109006,123,115.684735,24.970251,1,0,0,0,0,2018-08-05 22:16:06,51,5429
AB00006,AAA7109006,124,115.684846,24.970171,1,0,0,0,0,2018-08-05 22:16:07,52,5429
AB00006,AAA7109006,122,115.68496100000002,24.970101,1,0,0,0,0,2018-08-05 22:16:08,50,5429
AB00006,AAA7109006,117,115.685078,24.970041000000002,1,0,0,0,0,2018-08-05 22:16:09,49,5429
AB00006,AAA7109006,112,115.6852,24.969991,1,0,0,0,0,2018-08-05 22:16:10,49,5429
AB00006,AAA7109006,104,115.685325,24.969960999999998,1,0,0,0,0,2018-08-05 22:16:11,47,5429
AB00006,AAA7109006,97,115.68545300000001,24.969945000000003,1,0,0,0,0,2018-08-05 22:16:12,47,5429
AB00006,AAA7109006,89,115.68558300000001,24.969945000000003,1,0,0,0,0,2018-08-05 22:16:13,47,5429
AB00006,AAA7109006,81,115.68571100000001,24.969960999999998,1,0,0,0,0,2018-08-05 22:16:14,46,5429
AB00006,AAA7109006,74,115.68583600000001,24.969995,1,0,0,0,0,2018-08-05 22:16:15,47,5429
AB00006,AAA7109006,66,115.685955,24.970038,1,0,0,0,0,2018-08-05 22:16:16,46,5429
AB00006,AAA7109006,62,115.686071,24.970095999999998,1,0,0,0,0,2018-08-05 22:16:17,50,5429
AB00006,AAA7109006,61,115.68618500000001,24.970155,1,0,0,0,0,2018-08-05 22:16:18,47,5429
AB00006,AAA7109006,60,115.686305,24.970218,1,0,0,0,0,2018-08-05 22:16:19,50,5429
AB00006,AAA7109006,61,115.68643,24.970283,1,0,0,0,0,2018-08-05 22:16:20,51,5429
AB00006,AAA7109006,63,115.686555,24.970343,1,0,0,0,0,2018-08-05 22:16:21,51,5429
AB00006,AAA7109006,67,115.68668999999998,24.970396,1,0,0,0,0,2018-08-05 22:16:22,53,5429
AB00006,AAA7109006,72,115.686823,24.970436,1,0,0,0,0,2018-08-05 22:16:23,51,5429
AB00006,AAA7109006,78,115.686968,24.970463,1,0,0,0,0,2018-08-05 22:16:24,53,5429
AB00006,AAA7109006,83,115.687106,24.970478,1,0,0,0,0,2018-08-05 22:16:25,50,5429
AB00006,AAA7109006,89,115.687251,24.97048,1,0,0,0,0,2018-08-05 22:16:26,53,5429
AB00006,AAA7109006,93,115.687398,24.970473000000002,1,0,0,0,0,2018-08-05 22:16:27,53,5429
AB00006,AAA7109006,96,115.687546,24.970456,1,0,0,0,0,2018-08-05 22:16:28,53,5429
AB00006,AAA7109006,97,115.687693,24.97044,1,0,0,0,0,2018-08-05 22:16:29,53,5429
AB00006,AAA7109006,96,115.68784099999999,24.970420999999998,1,0,0,0,0,2018-08-05 22:16:30,53,5429
AB00006,AAA7109006,96,115.68798600000001,24.970405,1,0,0,0,0,2018-08-05 22:16:31,53,5429
AB00006,AAA7109006,96,115.688131,24.970388,1,0,0,0,0,2018-08-05 22:16:32,53,5429
AB00006,AAA7109006,97,115.688276,24.970370000000003,1,0,0,0,0,2018-08-05 22:16:33,53,5429
AB00006,AAA7109006,98,115.688418,24.970348,1,0,0,0,0,2018-08-05 22:16:34,53,5429
AB00006,AAA7109006,100,115.688556,24.970325,1,0,0,0,0,2018-08-05 22:16:35,51,5429
AB00006,AAA7109006,103,115.688695,24.970295999999998,1,0,0,0,0,2018-08-05 22:16:36,51,5429
AB00006,AAA7109006,103,115.688826,24.970266,1,0,0,0,0,2018-08-05 22:16:37,49,5429
AB00006,AAA7109006,111,115.68895800000001,24.970223,1,0,0,0,0,2018-08-05 22:16:38,51,5429
AB00006,AAA7109006,109,115.6891,24.970173000000003,1,0,0,0,0,2018-08-05 22:16:39,52,5429
AB00006,AAA7109006,112,115.689231,24.97012,1,0,0,0,0,2018-08-05 22:16:40,51,5429
AB00006,AAA7109006,114,115.689355,24.97007,1,0,0,0,0,2018-08-05 22:16:41,49,5429
AB00006,AAA7109006,115,115.68948799999998,24.970013,1,0,0,0,0,2018-08-05 22:16:42,55,5429
AB00006,AAA7109006,114,115.68961499999999,24.969958,1,0,0,0,0,2018-08-05 22:16:43,51,5429
AB00006,AAA7109006,114,115.68974299999999,24.969904999999997,1,0,0,0,0,2018-08-05 22:16:44,51,5429
AB00006,AAA7109006,114,115.68986799999999,24.96985,1,0,0,0,0,2018-08-05 22:16:45,50,5429
AB00006,AAA7109006,114,115.68999299999999,24.969793,1,0,0,0,0,2018-08-05 22:16:46,49,5429
AB00006,AAA7109006,114,115.69011599999999,24.969741,1,0,0,0,0,2018-08-05 22:16:47,50,5429
AB00006,AAA7109006,114,115.690243,24.969678,1,0,0,0,0,2018-08-05 22:16:48,46,5429
AB00006,AAA7109006,115,115.69036000000001,24.969626,1,0,0,0,0,2018-08-05 22:16:49,48,5429
AB00006,AAA7109006,119,115.69048000000001,24.969563,1,0,0,0,0,2018-08-05 22:16:50,49,5429
AB00006,AAA7109006,122,115.69058799999999,24.969498,1,0,0,0,0,2018-08-05 22:16:51,46,5429
AB00006,AAA7109006,123,115.690696,24.96943,1,0,0,0,0,2018-08-05 22:16:52,47,5429
AB00006,AAA7109006,127,115.6908,24.969358,1,0,0,0,0,2018-08-05 22:16:53,44,5429
AB00006,AAA7109006,126,115.69090800000001,24.969285,1,0,0,0,0,2018-08-05 22:16:54,47,5429
AB00006,AAA7109006,125,115.69101599999999,24.969216,1,0,0,0,0,2018-08-05 22:16:55,47,5429
AB00006,AAA7109006,125,115.691125,24.969148,1,0,0,0,0,2018-08-05 22:16:56,46,5429
AB00006,AAA7109006,126,115.69123,24.969079999999998,1,0,0,0,0,2018-08-05 22:16:57,46,5429
AB00006,AAA7109006,128,115.69133500000001,24.969005,1,0,0,0,0,2018-08-05 22:16:58,47,5429
AB00006,AAA7109006,128,115.69143600000001,24.96893,1,0,0,0,0,2018-08-05 22:16:59,47,5429
AB00006,AAA7109006,126,115.69153999999999,24.968854999999998,1,0,0,0,0,2018-08-05 22:17:00,48,5430
AB00006,AAA7109006,126,115.691648,24.968781,1,0,0,0,0,2018-08-05 22:17:01,49,5430
AB00006,AAA7109006,126,115.69175800000001,24.968705,1,0,0,0,0,2018-08-05 22:17:02,49,5430
AB00006,AAA7109006,126,115.69186599999999,24.968626,1,0,0,0,0,2018-08-05 22:17:03,50,5430
AB00006,AAA7109006,126,115.691978,24.96855,1,0,0,0,0,2018-08-05 22:17:04,50,5430
AB00006,AAA7109006,126,115.692201,24.968398,1,0,0,0,0,2018-08-05 22:17:06,50,5430
AB00006,AAA7109006,126,115.692315,24.968323,1,0,0,0,0,2018-08-05 22:17:07,51,5430
AB00006,AAA7109006,126,115.692428,24.968248000000003,1,0,0,0,0,2018-08-05 22:17:08,51,5430
AB00006,AAA7109006,124,115.692543,24.968175,1,0,0,0,0,2018-08-05 22:17:09,51,5430
AB00006,AAA7109006,126,115.692653,24.968101,1,0,0,0,0,2018-08-05 22:17:10,50,5430
AB00006,AAA7109006,127,115.692761,24.968023000000002,1,0,0,0,0,2018-08-05 22:17:11,50,5430
AB00006,AAA7109006,127,115.69287299999999,24.967945999999998,1,0,0,0,0,2018-08-05 22:17:12,51,5430
AB00006,AAA7109006,127,115.69298300000001,24.96787,1,0,0,0,0,2018-08-05 22:17:13,51,5430
AB00006,AAA7109006,127,115.69309299999999,24.967793,1,0,0,0,0,2018-08-05 22:17:14,50,5430
AB00006,AAA7109006,127,115.693203,24.96772,1,0,0,0,0,2018-08-05 22:17:15,49,5430
AB00006,AAA7109006,128,115.69331499999998,24.967643,1,0,0,0,0,2018-08-05 22:17:16,49,5430
AB00006,AAA7109006,126,115.693428,24.967570000000002,1,0,0,0,0,2018-08-05 22:17:17,50,5430
AB00006,AAA7109006,129,115.69353600000001,24.967489999999998,1,0,0,0,0,2018-08-05 22:17:18,50,5430
AB00006,AAA7109006,129,115.69365,24.967408,1,0,0,0,0,2018-08-05 22:17:19,51,5430
AB00006,AAA7109006,132,115.693758,24.967323,1,0,0,0,0,2018-08-05 22:17:20,51,5430
AB00006,AAA7109006,135,115.693858,24.967233,1,0,0,0,0,2018-08-05 22:17:21,51,5430
AB00006,AAA7109006,136,115.69395300000001,24.967141,1,0,0,0,0,2018-08-05 22:17:22,51,5430
AB00006,AAA7109006,141,115.69404499999999,24.967041000000002,1,0,0,0,0,2018-08-05 22:17:23,52,5430
AB00006,AAA7109006,143,115.694128,24.966935999999997,1,0,0,0,0,2018-08-05 22:17:24,51,5430
AB00006,AAA7109006,145,115.694216,24.966821,1,0,0,0,0,2018-08-05 22:17:25,55,5430
AB00006,AAA7109006,150,115.69428799999999,24.966704999999997,1,0,0,0,0,2018-08-05 22:17:26,53,5430
AB00006,AAA7109006,155,115.694351,24.966585000000002,1,0,0,0,0,2018-08-05 22:17:27,52,5430
AB00006,AAA7109006,157,115.69440800000001,24.966463,1,0,0,0,0,2018-08-05 22:17:28,53,5430
AB00006,AAA7109006,161,115.694456,24.966338,1,0,0,0,0,2018-08-05 22:17:29,53,5430
AB00006,AAA7109006,168,115.69451799999999,24.966089999999998,1,0,0,0,0,2018-08-05 22:17:31,51,5430
AB00006,AAA7109006,170,115.69453999999999,24.965963000000002,1,0,0,0,0,2018-08-05 22:17:32,51,5430
AB00006,AAA7109006,171,115.69456000000001,24.965833,1,0,0,0,0,2018-08-05 22:17:33,52,5430
AB00006,AAA7109006,174,115.69457299999999,24.965703,1,0,0,0,0,2018-08-05 22:17:34,52,5430
AB00006,AAA7109006,176,115.694581,24.96557,1,0,0,0,0,2018-08-05 22:17:35,52,5430
AB00006,AAA7109006,176,115.69458799999998,24.965438,1,0,0,0,0,2018-08-05 22:17:36,52,5430
AB00006,AAA7109006,175,115.6946,24.965304999999997,1,0,0,0,0,2018-08-05 22:17:37,53,5430
AB00006,AAA7109006,173,115.694616,24.965170999999998,1,0,0,0,0,2018-08-05 22:17:38,54,5430
AB00006,AAA7109006,171,115.69463999999999,24.965038,1,0,0,0,0,2018-08-05 22:17:39,54,5430
AB00006,AAA7109006,168,115.69467,24.964906,1,0,0,0,0,2018-08-05 22:17:40,54,5430
AB00006,AAA7109006,164,115.694705,24.964779999999998,1,0,0,0,0,2018-08-05 22:17:41,53,5430
AB00006,AAA7109006,163,115.694746,24.96465,1,0,0,0,0,2018-08-05 22:17:42,54,5430
AB00006,AAA7109006,161,115.69479299999999,24.96452,1,0,0,0,0,2018-08-05 22:17:43,55,5430
AB00006,AAA7109006,159,115.69485800000001,24.964391,1,0,0,0,0,2018-08-05 22:17:44,54,5430
AB00006,AAA7109006,160,115.69490800000001,24.964265,1,0,0,0,0,2018-08-05 22:17:45,54,5430
AB00006,AAA7109006,160,115.69496299999999,24.964136,1,0,0,0,0,2018-08-05 22:17:46,54,5430
AB00006,AAA7109006,159,115.695016,24.964005,1,0,0,0,0,2018-08-05 22:17:47,55,5430
AB00006,AAA7109006,159,115.695071,24.96387,1,0,0,0,0,2018-08-05 22:17:48,56,5430
AB00006,AAA7109006,159,115.695125,24.963735999999997,1,0,0,0,0,2018-08-05 22:17:49,55,5430
AB00006,AAA7109006,158,115.69518000000001,24.963606,1,0,0,0,0,2018-08-05 22:17:50,55,5430
AB00006,AAA7109006,159,115.695231,24.963475,1,0,0,0,0,2018-08-05 22:17:51,56,5430
AB00006,AAA7109006,159,115.69528600000001,24.963345,1,0,0,0,0,2018-08-05 22:17:52,56,5430
AB00006,AAA7109006,160,115.69534099999998,24.963210999999998,1,0,0,0,0,2018-08-05 22:17:53,56,5430
AB00006,AAA7109006,159,115.695396,24.963079999999998,1,0,0,0,0,2018-08-05 22:17:54,56,5430
AB00006,AAA7109006,159,115.695453,24.962946,1,0,0,0,0,2018-08-05 22:17:55,56,5430
AB00006,AAA7109006,159,115.69551299999999,24.962813,1,0,0,0,0,2018-08-05 22:17:56,56,5430
AB00006,AAA7109006,159,115.695571,24.962681,1,0,0,0,0,2018-08-05 22:17:57,56,5430
AB00006,AAA7109006,161,115.695621,24.962548,1,0,0,0,0,2018-08-05 22:17:58,56,5430
AB00006,AAA7109006,160,115.695673,24.962416,1,0,0,0,0,2018-08-05 22:17:59,56,5430
AB00006,AAA7109006,157,115.69573600000001,24.962288,1,0,0,0,0,2018-08-05 22:18:00,55,5430
AB00006,AAA7109006,151,115.695806,24.962168,1,0,0,0,0,2018-08-05 22:18:01,53,5430
AB00006,AAA7109006,143,115.695893,24.96206,1,0,0,0,0,2018-08-05 22:18:02,52,5430
AB00006,AAA7109006,133,115.695995,24.96197,1,0,0,0,0,2018-08-05 22:18:03,51,5430
AB00006,AAA7109006,122,115.69611,24.9619,1,0,0,0,0,2018-08-05 22:18:04,50,5430
AB00006,AAA7109006,112,115.69623600000001,24.96185,1,0,0,0,0,2018-08-05 22:18:05,50,5430
AB00006,AAA7109006,105,115.69637,24.961814999999998,1,0,0,0,0,2018-08-05 22:18:06,50,5430
AB00006,AAA7109006,102,115.69650800000001,24.96179,1,0,0,0,0,2018-08-05 22:18:07,50,5430
AB00006,AAA7109006,100,115.696651,24.961768,1,0,0,0,0,2018-08-05 22:18:08,51,5431
AB00006,AAA7109006,100,115.69679599999999,24.96175,1,0,0,0,0,2018-08-05 22:18:09,52,5431
AB00006,AAA7109006,100,115.696941,24.96173,1,0,0,0,0,2018-08-05 22:18:10,52,5431
AB00006,AAA7109006,99,115.69708500000002,24.96171,1,0,0,0,0,2018-08-05 22:18:11,53,5431
AB00006,AAA7109006,100,115.69722800000001,24.961686,1,0,0,0,0,2018-08-05 22:18:12,53,5431
AB00006,AAA7109006,102,115.69736599999999,24.961665,1,0,0,0,0,2018-08-05 22:18:13,55,5431
AB00006,AAA7109006,104,115.69766299999999,24.961606,1,0,0,0,0,2018-08-05 22:18:15,55,5431
AB00006,AAA7109006,108,115.69781,24.961563,1,0,0,0,0,2018-08-05 22:18:16,54,5431
AB00006,AAA7109006,112,115.697951,24.961508,1,0,0,0,0,2018-08-05 22:18:17,54,5431
AB00006,AAA7109006,115,115.698086,24.961448,1,0,0,0,0,2018-08-05 22:18:18,54,5431
AB00006,AAA7109006,119,115.69821599999999,24.96138,1,0,0,0,0,2018-08-05 22:18:19,55,5431
AB00006,AAA7109006,123,115.69834099999999,24.961303,1,0,0,0,0,2018-08-05 22:18:20,53,5431
AB00006,AAA7109006,126,115.69846499999998,24.961218,1,0,0,0,0,2018-08-05 22:18:21,56,5431
AB00006,AAA7109006,129,115.698586,24.961128,1,0,0,0,0,2018-08-05 22:18:22,57,5431
AB00006,AAA7109006,132,115.698698,24.961029999999997,1,0,0,0,0,2018-08-05 22:18:23,55,5431
AB00006,AAA7109006,138,115.698801,24.960925,1,0,0,0,0,2018-08-05 22:18:24,55,5431
AB00006,AAA7109006,145,115.69888799999998,24.960811,1,0,0,0,0,2018-08-05 22:18:25,55,5431
AB00006,AAA7109006,151,115.69896000000001,24.96069,1,0,0,0,0,2018-08-05 22:18:26,54,5431
AB00006,AAA7109006,156,115.699021,24.960563,1,0,0,0,0,2018-08-05 22:18:27,55,5431
AB00006,AAA7109006,164,115.699063,24.960433,1,0,0,0,0,2018-08-05 22:18:28,54,5431
AB00006,AAA7109006,167,115.699095,24.960301,1,0,0,0,0,2018-08-05 22:18:29,54,5431
AB00006,AAA7109006,172,115.69911599999999,24.960166,1,0,0,0,0,2018-08-05 22:18:30,54,5431
AB00006,AAA7109006,175,115.699126,24.960028,1,0,0,0,0,2018-08-05 22:18:31,55,5431
AB00006,AAA7109006,176,115.69913600000001,24.959888,1,0,0,0,0,2018-08-05 22:18:32,55,5431
AB00006,AAA7109006,177,115.69914299999999,24.95975,1,0,0,0,0,2018-08-05 22:18:33,54,5431
AB00006,AAA7109006,176,115.699148,24.959611,1,0,0,0,0,2018-08-05 22:18:34,54,5431
AB00006,AAA7109006,178,115.69915300000001,24.959473000000003,1,0,0,0,0,2018-08-05 22:18:35,55,5431
AB00006,AAA7109006,173,115.69917,24.959332999999997,1,0,0,0,0,2018-08-05 22:18:36,57,5431
AB00006,AAA7109006,170,115.699198,24.959195,1,0,0,0,0,2018-08-05 22:18:37,56,5431
AB00006,AAA7109006,166,115.69923,24.959058,1,0,0,0,0,2018-08-05 22:18:38,56,5431
AB00006,AAA7109006,165,115.699271,24.958923000000002,1,0,0,0,0,2018-08-05 22:18:39,56,5431
AB00006,AAA7109006,160,115.69932299999999,24.958793,1,0,0,0,0,2018-08-05 22:18:40,55,5431
AB00006,AAA7109006,153,115.699386,24.95867,1,0,0,0,0,2018-08-05 22:18:41,55,5431
AB00006,AAA7109006,147,115.699463,24.958555,1,0,0,0,0,2018-08-05 22:18:42,54,5431
AB00006,AAA7109006,141,115.69955,24.958451,1,0,0,0,0,2018-08-05 22:18:43,53,5431
AB00006,AAA7109006,138,115.699646,24.958354999999997,1,0,0,0,0,2018-08-05 22:18:44,51,5431
AB00006,AAA7109006,136,115.699745,24.958271,1,0,0,0,0,2018-08-05 22:18:45,46,5431
AB00006,AAA7109006,138,115.69983300000001,24.958185,1,0,0,0,0,2018-08-05 22:18:46,47,5431
AB00006,AAA7109006,134,115.69993500000001,24.9581,1,0,0,0,0,2018-08-05 22:18:47,48,5431
AB00006,AAA7109006,135,115.70002099999999,24.958023,1,0,0,0,0,2018-08-05 22:18:48,44,5431
AB00006,AAA7109006,134,115.700106,24.957941,1,0,0,0,0,2018-08-05 22:18:49,45,5431
AB00006,AAA7109006,135,115.70018999999999,24.957860999999998,1,0,0,0,0,2018-08-05 22:18:50,43,5431
AB00006,AAA7109006,136,115.70026999999999,24.957783,1,0,0,0,0,2018-08-05 22:18:51,43,5431
AB00006,AAA7109006,135,115.700355,24.957704999999997,1,0,0,0,0,2018-08-05 22:18:52,43,5431
AB00006,AAA7109006,136,115.70043999999999,24.957621,1,0,0,0,0,2018-08-05 22:18:53,45,5431
AB00006,AAA7109006,137,115.700526,24.957545,1,0,0,0,0,2018-08-05 22:18:54,43,5431
AB00006,AAA7109006,138,115.70060600000001,24.957465,1,0,0,0,0,2018-08-05 22:18:55,42,5431
AB00006,AAA7109006,138,115.700695,24.957378,1,0,0,0,0,2018-08-05 22:18:56,45,5431
AB00006,AAA7109006,134,115.700791,24.95729,1,0,0,0,0,2018-08-05 22:18:57,52,5431
AB00006,AAA7109006,135,115.70088600000001,24.957205,1,0,0,0,0,2018-08-05 22:18:58,48,5431
AB00006,AAA7109006,135,115.700981,24.957116,1,0,0,0,0,2018-08-05 22:18:59,50,5431
AB00006,AAA7109006,135,115.70108,24.95703,1,0,0,0,0,2018-08-05 22:19:00,50,5431
AB00006,AAA7109006,134,115.701181,24.956941,1,0,0,0,0,2018-08-05 22:19:01,50,5431
AB00006,AAA7109006,134,115.70128500000001,24.956853,1,0,0,0,0,2018-08-05 22:19:02,51,5431
AB00006,AAA7109006,139,115.701375,24.956763,1,0,0,0,0,2018-08-05 22:19:03,49,5431
AB00006,AAA7109006,140,115.70146799999999,24.956665,1,0,0,0,0,2018-08-05 22:19:04,51,5431
AB00006,AAA7109006,144,115.70155600000001,24.956557999999998,1,0,0,0,0,2018-08-05 22:19:05,52,5431
AB00006,AAA7109006,146,115.70163799999999,24.956445000000002,1,0,0,0,0,2018-08-05 22:19:06,53,5431
AB00006,AAA7109006,152,115.70171299999998,24.956325,1,0,0,0,0,2018-08-05 22:19:07,53,5431
AB00006,AAA7109006,153,115.70178,24.956201,1,0,0,0,0,2018-08-05 22:19:08,54,5431
AB00006,AAA7109006,155,115.701843,24.95608,1,0,0,0,0,2018-08-05 22:19:09,53,5431
AB00006,AAA7109006,155,115.701901,24.955956,1,0,0,0,0,2018-08-05 22:19:10,53,5431
AB00006,AAA7109006,153,115.70196999999999,24.955833,1,0,0,0,0,2018-08-05 22:19:11,56,5431
AB00006,AAA7109006,154,115.702036,24.955705,1,0,0,0,0,2018-08-05 22:19:12,56,5431
AB00006,AAA7109006,155,115.70210300000001,24.955578,1,0,0,0,0,2018-08-05 22:19:13,56,5431
AB00006,AAA7109006,154,115.70217099999999,24.955451,1,0,0,0,0,2018-08-05 22:19:14,57,5431
AB00006,AAA7109006,155,115.702238,24.955320999999998,1,0,0,0,0,2018-08-05 22:19:15,56,5431
AB00006,AAA7109006,155,115.70230600000001,24.955188,1,0,0,0,0,2018-08-05 22:19:16,59,5431
AB00006,AAA7109006,157,115.702371,24.955054999999998,1,0,0,0,0,2018-08-05 22:19:17,58,5432
AB00006,AAA7109006,159,115.70243300000001,24.954921,1,0,0,0,0,2018-08-05 22:19:18,56,5432
AB00006,AAA7109006,161,115.70248600000001,24.954788,1,0,0,0,0,2018-08-05 22:19:19,55,5432
AB00006,AAA7109006,159,115.70254299999999,24.954653,1,0,0,0,0,2018-08-05 22:19:20,58,5432
AB00006,AAA7109006,161,115.702591,24.954518,1,0,0,0,0,2018-08-05 22:19:21,56,5432
AB00006,AAA7109006,165,115.70263100000001,24.954385000000002,1,0,0,0,0,2018-08-05 22:19:22,55,5432
AB00006,AAA7109006,164,115.70267,24.954251,1,0,0,0,0,2018-08-05 22:19:23,55,5432
AB00006,AAA7109006,166,115.702706,24.95412,1,0,0,0,0,2018-08-05 22:19:24,54,5432
AB00006,AAA7109006,166,115.70273999999999,24.953988,1,0,0,0,0,2018-08-05 22:19:25,53,5432
AB00006,AAA7109006,165,115.702773,24.953865,1,0,0,0,0,2018-08-05 22:19:26,51,5432
AB00006,AAA7109006,165,115.70280600000001,24.953743,1,0,0,0,0,2018-08-05 22:19:27,49,5432
AB00006,AAA7109006,166,115.70284,24.953621,1,0,0,0,0,2018-08-05 22:19:28,49,5432
AB00006,AAA7109006,165,115.70286999999999,24.953498,1,0,0,0,0,2018-08-05 22:19:29,49,5432
AB00006,AAA7109006,165,115.702901,24.953371,1,0,0,0,0,2018-08-05 22:19:30,50,5432
AB00006,AAA7109006,168,115.702931,24.953248000000002,1,0,0,0,0,2018-08-05 22:19:31,50,5432
AB00006,AAA7109006,167,115.70296,24.953123,1,0,0,0,0,2018-08-05 22:19:32,51,5432
AB00006,AAA7109006,169,115.70298600000001,24.952993,1,0,0,0,0,2018-08-05 22:19:33,53,5432
